org_name,connecthub_org_id,connecthub_display_label,match_score,npi_count,input_label,input_states,connecthub_label,connecthub_states,match_status
GREEN,6792ab88d118cb604575adac,"Green Pediatrics Llc (Crown Point,IN)",90.0,5,green,"[""MA""]",green pediatrics,nan,no_match
ALLEN,6655e9cde572785194783bac,"Allen M. Lifton, MD",90.0,5,allen,"[""GA""]",allen m lifton,nan,no_match
HUNT,673f5f120b034056a75fa03e,Hunt Adv Imaging Bridgewater (NJ),90.0,5,hunt,"[""MA""]",hunt adv imaging bridgewater,nan,no_match
COOK,67804165119856f26831c11e,Cook Family Health Center,90.0,5,cook,"[""GA""]",cook family health center,nan,no_match
JOHNSON,66e8203121afba04642bdc62,Ballad Health,90.0,5,johnson,"[""GA""]",johnson city medical center,nan,no_match
BARRY,6655e9cfe572785194783c86,"Barry J. Weinberg, MD",90.0,5,barry,"[""MA""]",barry j weinberg,nan,no_match
JOHNSON,63651fe881dd9a2cb3110d31,Trinity Health (Cerner),90.0,5,johnson,"[""GA""]",johnson memorial hospital,"[""GA"",""MI""]",no_match
DAVIS,66e8203321afba04642bdc8a,CommUnityCare Health Centers,90.0,5,davis,"[""GA""]",davis community clinic,nan,no_match
JOHNSON,66e8203f21afba04642bdd44,Trinity Health,90.0,5,johnson,"[""GA""]",johnson memorial hospital,"[""GA"",""PA"",""IA"",""NE"",""CT"",""CA"",""NY"",""OH"",""FL"",""NJ"",""MA"",""MI"",""DE"",""IN"",""MD"",""IL"",""ID"",""OR""]",no_match
ALLEN,6780367711767e383e38cd2d,Allen Orthopedics Pa,90.0,5,allen,"[""GA""]",allen orthopedics pa,nan,no_match
JOSEPH,6792ab83d118cb604575a9e6,"Joseph D Thomas, Jr. Md Pa (Mcclellanville,SC)",90.0,5,joseph,"[""MA""]",joseph d thomas jr md pa,nan,no_match
DAVIS,6655e9d4e572785194783e33,Communicare Health Centers,90.0,5,davis,"[""WI""]",davis community clinic,nan,no_match
JOSEPH,67ae5f894885c426e6e39edb,"Joseph Frager M.d.p.c (Bronx,NY)",90.0,5,joseph,"[""MA""]",joseph frager mdpc,nan,no_match
BARRY,6792ab85d118cb604575ab89,"Barry M Cogen, Do (Ventura,CA)",90.0,5,barry,"[""MA""]",barry m cogen do,nan,no_match
JOSEPH,6452ae9861a0f218ad32f2ee,Joseph M LaConte DPM (Massachusetts),90.0,5,joseph,"[""MA""]",joseph m laconte,nan,no_match
DAVIS,66e8203321afba04642bdc8a,CommUnityCare Health Centers,90.0,5,davis,"[""WI""]",davis community clinic,nan,no_match
JOSEPH,6452ae9861a0f218ad32f2ee,Joseph M LaConte DPM (Massachusetts),90.0,5,joseph,"[""MA""]",joseph m laconte,"[""MA""]",no_match
ALLEN,6780367911767e383e38cd2e,Allen Rosenbuam Md,90.0,5,allen,"[""GA""]",allen rosenbuam,nan,no_match
JOSEPH,6792ab78d118cb604575a255,"Joseph Vickaryous D.o. P.a. (Marco Island,FL)",90.0,5,joseph,"[""MA""]",joseph vickaryous do pa,nan,no_match
DAVIS,66e8203f21afba04642bdd44,Trinity Health,90.0,5,davis,"[""GA""]",davis county hospital,"[""GA""]",no_match
LEE,66e8203821afba04642bdcce,Lee Health,90.0,5,lee,"[""MA""]",lee health,nan,no_match
BARRY,673f5f110b034056a75f9fcd,"Barry Pointe Family Care, LLC (MO)",90.0,5,barry,"[""MA""]",barry pointe family care,nan,no_match
LEE,6792ab77d118cb604575a1ae,"Lee P.woodruff Dpm, P.a. (Jonesboro,AR)",90.0,5,lee,"[""GA""]",lee pwoodruff dpm pa,nan,no_match
DAVIS,63651fe881dd9a2cb3110d31,Trinity Health (Cerner),90.0,5,davis,"[""GA""]",davis county hospital,"[""GA"",""MI""]",no_match
MARTIN,6792ab77d118cb604575a23e,"Martin Cooper Md Pa (Huntingdon Valley,PA)",90.0,5,martin,"[""GA""]",martin cooper md pa,nan,no_match
ANDERSON,6793e06837747f17b541794a,Saint Luke's Health System,90.0,5,anderson,"[""WI""]",anderson county hospital,nan,no_match
NELSON,67804957119856f26831c331,Nelson E Uzquiano Md Pa,90.0,5,nelson,"[""MN""]",nelson e uzquiano md pa,nan,no_match
DAVIS,6792ab84d118cb604575aa82,"Davis Family Medical And Express Care (Hernando,MS)",90.0,5,davis,"[""GA""]",davis family medical and express care,nan,no_match
NELSON,6655ea27e572785194784426,"Nelson Handal, MD",90.0,5,nelson,"[""WI""]",nelson handal,nan,no_match
BROOKS,6792ab7cd118cb604575a52f,"Brooks A. Peters, Dpm (Sellersville,PA)",90.0,5,brooks,"[""MA""]",brooks a peters,nan,no_match
DAVIS,6792ab84d118cb604575aa82,"Davis Family Medical And Express Care (Hernando,MS)",90.0,5,davis,"[""WI""]",davis family medical and express care,nan,no_match
ANDERSON,671128451c34d67c41cebdeb,"Anderson, Robert MD (Jupiter,FL)",90.0,5,anderson,"[""WI""]",anderson robert,nan,no_match
OBRIEN,6452af2761a0f218ad32fe98,"O'Brien, John (Massachusetts)",90.0,5,obrien,"[""MA""]",obrien john,nan,no_match
DAVIS,6452adf561a0f218ad32e48d,Davis Internal Medicine,90.0,5,davis,"[""GA""]",davis internal medicine,nan,no_match
OCONNOR,66e8203121afba04642bdc65,Bassett Healthcare Network,90.0,5,oconnor,"[""MA""]",oconnor hospital,nan,no_match
DAVIS,6452adf561a0f218ad32e48f,Davis Medical Group,90.0,5,davis,"[""WI""]",davis medical group,nan,no_match
RYAN,6655ea4e648dc68f6cbe819e,Ryan Health,90.0,5,ryan,"[""MA""]",ryan health wadsworth,nan,no_match
RYAN,6655ea4e648dc68f6cbe819e,Ryan Health,90.0,5,ryan,"[""MA""]",ryan health nena,nan,no_match
DAVIS,6452adf561a0f218ad32e490,Davis Vascular Institute,90.0,5,davis,"[""GA""]",davis vascular institute,nan,no_match
SCOTT,6792ab85d118cb604575ab97,"Scott County Family Practice Pllc (Georgetown,KY)",90.0,5,scott,"[""GA""]",scott county family practice,nan,no_match
CHRISTUS HEALTH SOUTHWESTERN,63651fde81dd9a2cb3110ac2,Surgery Partners - Nashville,90.0,5,christus health southwestern,"[""LA""]",christus health,"[""GA"",""CO"",""NE"",""TX"",""NC"",""MT"",""KS"",""AZ"",""CA"",""WI"",""ID"",""LA"",""TN""]",no_match
SCOTT,6792ab85d118cb604575ab97,"Scott County Family Practice Pllc (Georgetown,KY)",90.0,5,scott,"[""MA""]",scott county family practice,nan,no_match
GREEN,671128471c34d67c41cebeb9,"Green Clinic Management Group (Ruston,LA)",90.0,5,green,"[""MA""]",green clinic management group,nan,no_match
SCOTT,6792ab85d118cb604575ab97,"Scott County Family Practice Pllc (Georgetown,KY)",90.0,5,scott,"[""WI""]",scott county family practice,nan,no_match
CLARK,6655e9d4e572785194783e07,Clark & Hirsch Neurosurgery Mobile AL,90.0,5,clark,"[""MA""]",clark hirsch neurosurgery mobile al,nan,no_match
SCOTT,6655ea4e648dc68f6cbe81d7,"Scott Grodman, DPM",90.0,5,scott,"[""GA""]",scott grodman,nan,no_match
HAMILTON,66c773c4d69cd2df9ba77849,Hamilton Health Care System,90.0,5,hamilton,"[""MA""]",hamilton health care system,nan,no_match
SCOTT,6452afa561a0f218ad330830,Scott Gynecology & Pelvic Surgery (Georgia),90.0,5,scott,"[""GA""]",scott gynecology pelvic surgery,nan,no_match
CAMPBELL,6452adb361a0f218ad32de59,Campbell Surgical,90.0,5,campbell,"[""MA""]",campbell surgical,nan,no_match
SCOTT,6792ab81d118cb604575a8f2,"Scott Heilmann (Panama City Beach,FL)",90.0,5,scott,"[""WI""]",scott heilmann,nan,no_match
SCOTT,6792ab83d118cb604575aa6b,"Scott M Aronson, Dpm, Pc (Stoughton,MA)",90.0,5,scott,"[""GA""]",scott m aronson dpm,nan,no_match
CLARKE,6655e9d4e572785194783e08,Clarke & Gardner Internal Medicine,90.0,5,clarke,"[""MA""]",clarke gardner internal medicine,nan,no_match
SCOTT,6792ab83d118cb604575aa6b,"Scott M Aronson, Dpm, Pc (Stoughton,MA)",90.0,5,scott,"[""MA""]",scott m aronson dpm,nan,no_match
SCOTT,6792ab83d118cb604575aa6b,"Scott M Aronson, Dpm, Pc (Stoughton,MA)",90.0,5,scott,"[""WI""]",scott m aronson dpm,nan,no_match
CAMPBELL,6452adb361a0f218ad32de5a,Campbell University Health Center,90.0,5,campbell,"[""MA""]",campbell university health center,nan,no_match
SCOTT,671128491c34d67c41cebfcd,"Scott, Cranford L. MD (Inglewood,CA)",90.0,5,scott,"[""WI""]",scott cranford l,nan,no_match
HILL,6792ab81d118cb604575a8bc,"Hill Country Foot Surgeons P.a (Kerrville,TX)",90.0,5,hill,"[""MA""]",hill country foot surgeons pa,nan,no_match
SINGH,6792ab83d118cb604575aa26,"Singh Medical Group Pllc (Las Vegas,NV)",90.0,5,singh,"[""MA""]",singh medical group,nan,no_match
COLLINS,6792ab7dd118cb604575a5f3,"Collins Complete Familycare (Tyler,TX)",90.0,5,collins,"[""MA""]",collins complete familycare,nan,no_match
SULLIVAN,6655ea50648dc68f6cbe82bf,"Sullivan County Internal Medicine, LLC",90.0,5,sullivan,"[""WI""]",sullivan county internal medicine,nan,no_match
HILL,6452ae6f61a0f218ad32ef67,Hill County Surgical Services,90.0,5,hill,"[""MA""]",hill county surgical services,nan,no_match
WARD,6655ea53648dc68f6cbe842a,Ward Parkway Health Services,90.0,5,ward,"[""MA""]",ward parkway health services,nan,no_match
HILL,6793e06537747f17b5417940,Hill Physicians Medical Group,90.0,5,hill,"[""MA""]",hill physicians medical group,nan,no_match
COLLINS,65c2a99f97591603e8327da5,Collins Vision,90.0,5,collins,"[""MA""]",collins vision,nan,no_match
WILLIAMS,6792ab86d118cb604575ac24,"Williams Foot And Leg Specialty Care Inc (Savannah,GA)",90.0,5,williams,"[""WI""]",williams foot and leg specialty care,nan,no_match
HILL,67abb2d16f1d9a45627e5fda,"Hill Regional Hospital (Hillsboro,TX)",90.0,5,hill,"[""MA""]",hill regional hospital,nan,no_match
CLARK,679265f311486b83a5502129,"Clark Regional Medical Center (Winchester,KY)",90.0,5,clark,"[""MA""]",clark regional medical center,nan,no_match
Jones,6655ea21e5727851947841eb,Jones & Sciortino Orthopedics,90.0,5,jones,"[""AK""]",jones sciortino orthopedics,nan,no_match
DAVIS,6655e9d4e572785194783e33,Communicare Health Centers,90.0,5,davis,"[""GA""]",davis community clinic,nan,no_match
JONES,66e8204221afba04642bdd66,University of Rochester Medical Center,90.0,5,jones,"[""WI""]",jones memorial hospital,nan,no_match
DAVIS,66e8203f21afba04642bdd44,Trinity Health,90.0,5,davis,"[""WI""]",davis county hospital,nan,no_match
Jones,66e8204221afba04642bdd66,University of Rochester Medical Center,90.0,5,jones,"[""AK""]",jones memorial hospital,nan,no_match
DAVIS,66e8203321afba04642bdc8a,CommUnityCare Health Centers,90.0,5,davis,"[""GA""]",davis community clinic,nan,no_match
JOSEPH,6792ab89d118cb604575adf9,"Joseph F Condon Md Inc (Port Charlotte,FL)",90.0,5,joseph,"[""MA""]",joseph f condon md,nan,no_match
DAVIS,63651fe881dd9a2cb3110d31,nan,90.0,5,davis,"[""GA""]",davis county hospital,"[""GA"",""MI""]",no_match
JOSEPH,6792ab86d118cb604575abfa,"Joseph J Drago Dpm (Bridgeton,MO)",90.0,5,joseph,"[""MA""]",joseph j drago,nan,no_match
DAVIS,66e8203f21afba04642bdd44,Trinity Health,90.0,5,davis,"[""GA""]",davis county hospital,"[""GA""]",no_match
JOSEPH,6792ab7ed118cb604575a6a5,"Joseph L Albano Do Mba Llc (Montclair,NJ)",90.0,5,joseph,"[""MA""]",joseph l albano do mba,nan,no_match
DAVIS,63651fe881dd9a2cb3110d31,Trinity Health (Cerner),90.0,5,davis,"[""GA""]",davis county hospital,"[""GA"",""MI""]",no_match
JOSEPH,6452ae9861a0f218ad32f2ee,Joseph M LaConte DPM (Massachusetts),90.0,5,joseph,"[""MA""]",joseph m laconte,"[""MA""]",no_match
DAVIS,63651fe881dd9a2cb3110d31,nan,90.0,5,davis,"[""GA""]",davis county hospital,"[""GA"",""MI""]",no_match
JOSEPH,6452ae9861a0f218ad32f2ee,Joseph M LaConte DPM (Massachusetts),90.0,5,joseph,"[""MA""]",joseph m laconte,nan,no_match
DAVIS,66e8203f21afba04642bdd44,Trinity Health,90.0,5,davis,"[""GA""]",davis county hospital,"[""GA"",""PA"",""IA"",""NE"",""CT"",""CA"",""NY"",""OH"",""FL"",""NJ"",""MA"",""MI"",""DE"",""IN"",""MD"",""IL"",""ID"",""OR""]",no_match
JOSEPH,6792ab7ad118cb604575a3b8,"Joseph M Santomauro, Dpm, Llc (Moorestown,NJ)",90.0,5,joseph,"[""MA""]",joseph m santomauro dpm,nan,no_match
DAVIS,63651fe881dd9a2cb3110d31,Trinity Health,90.0,5,davis,"[""GA""]",davis county hospital,"[""GA"",""PA"",""IA"",""NE"",""CT"",""CA"",""NY"",""OH"",""FL"",""NJ"",""MA"",""MI"",""DE"",""IN"",""MD"",""IL"",""ID"",""OR""]",no_match
JOSEPH,66e8203621afba04642bdcac,Hackensack Meridian Health,90.0,5,joseph,"[""MA""]",joseph m sanzari childrens hospital,nan,no_match
DAVIS,66e8203f21afba04642bdd44,Trinity Health (Cerner),90.0,5,davis,"[""GA""]",davis county hospital,"[""GA"",""PA"",""IA"",""NE"",""CT"",""CA"",""NY"",""OH"",""FL"",""NJ"",""MA"",""MI"",""DE"",""IN"",""MD"",""IL"",""ID"",""OR""]",no_match
JOSEPH,67ae5f2c4885c426e6e39e99,"Joseph S. Haimi, M.d., F.a.a.p (Flushing,NY)",90.0,5,joseph,"[""MA""]",joseph s haimi md faap,nan,no_match
DAVIS,6452adf561a0f218ad32e48c,Davis Family Medicine Center,90.0,5,davis,"[""GA""]",davis family medicine center,nan,no_match
LEE,6655ea22e572785194784284,"Lee Goldberg, MD",90.0,5,lee,"[""GA""]",lee goldberg,nan,no_match
DAVIS,63651fe881dd9a2cb3110d31,Trinity Health,90.0,5,davis,"[""GA""]",davis county hospital,"[""GA"",""PA"",""IA"",""NE"",""CT"",""CA"",""NY"",""OH"",""FL"",""NJ"",""MA"",""MI"",""DE"",""IN"",""MD"",""IL"",""ID"",""OR""]",no_match
LEE,66e8203821afba04642bdcce,Lee Health,90.0,5,lee,"[""MA""]",lee memorial hospital,nan,no_match
DAVIS,6452adf561a0f218ad32e48c,Davis Family Medicine Center,90.0,5,davis,"[""GA""]",davis family medicine center,nan,no_match
LEE,66e8203821afba04642bdcce,Lee Health,90.0,5,lee,"[""GA""]",lee memorial hospital,nan,no_match
DAVIS,63651fe881dd9a2cb3110d31,Trinity Health (Cerner),90.0,5,davis,"[""GA""]",davis county hospital,"[""GA"",""PA"",""IA"",""NE"",""CT"",""CA"",""NY"",""OH"",""FL"",""NJ"",""MA"",""MI"",""DE"",""IN"",""MD"",""IL"",""ID"",""OR""]",no_match
MORRIS,67804918119856f26831c31a,MORRIS AVENUE MEDICAL CENTER,90.0,5,morris,"[""MA""]",morris avenue medical center,nan,no_match
DAVIS,6452adf561a0f218ad32e48d,Davis Internal Medicine,90.0,5,davis,"[""GA""]",davis internal medicine,nan,no_match
MARTIN,6792ab84d118cb604575ab1d,"Martin E Dennis Md Pc (Reno,NV)",90.0,5,martin,"[""GA""]",martin e dennis md,nan,no_match
DAVIS,66e8203f21afba04642bdd44,Trinity Health,90.0,5,davis,"[""GA""]",davis county hospital,"[""GA"",""PA"",""IA"",""NE"",""CT"",""CA"",""NY"",""OH"",""FL"",""NJ"",""MA"",""MI"",""DE"",""IN"",""MD"",""IL"",""ID"",""OR""]",no_match
MARTIN,6452aed361a0f218ad32f7da,Martin Medical Center (Georgia),90.0,5,martin,"[""GA""]",martin medical center,nan,no_match
DAVIS,6452adf561a0f218ad32e48f,Davis Medical Group,90.0,5,davis,"[""GA""]",davis medical group,nan,no_match
MARTIN,6792ab86d118cb604575abe6,"Martin Menosky Md Llc (Lancaster,OH)",90.0,5,martin,"[""GA""]",martin menosky md,nan,no_match
DAVIS,6792ab84d118cb604575aa82,"Davis Family Medical And Express Care (Hernando,MS)",90.0,5,davis,"[""GA""]",davis family medical and express care,nan,no_match
MARTIN,678048ac119856f26831c2e2,Martin P. Lanoff MD SC,90.0,5,martin,"[""GA""]",martin p lanoff md sc,nan,no_match
DAVIS,6792ab76d118cb604575a175,"Davis Spine Associates (Mooresville,NC)",90.0,5,davis,"[""WI""]",davis spine associates,nan,no_match
MILLER,6655ea26e5727851947843c2,Miller Foot Centers,90.0,5,miller,"[""WI""]",miller foot centers,nan,no_match
DAVIS,6452adf561a0f218ad32e48c,Davis Family Medicine Center,90.0,5,davis,"[""WI""]",davis family medicine center,nan,no_match
MORRIS,6792ab77d118cb604575a20e,"Morris Podiatry Associates Inc. (Uniontown,PA)",90.0,5,morris,"[""MA""]",morris podiatry associates,nan,no_match
DAVIS,63ce58ae1415503742369085,Davis Street Primary Care Clinic,90.0,5,davis,"[""GA""]",davis street primary care clinic,nan,no_match
DAVIS,6452adf561a0f218ad32e48d,Davis Internal Medicine,90.0,5,davis,"[""WI""]",davis internal medicine,nan,no_match
NORTHSIDE HOSPITAL,63651fef81dd9a2cb3110e7d,Northside Hospital,90.0,5,northside hospital,"[""GA""]",northside hospital gwinnett,"[""GA""]",no_match
DAVIS,63ce58ae1415503742369085,Davis Street Primary Care Clinic,90.0,5,davis,"[""GA""]",davis street primary care clinic,nan,no_match
DAVIS,6452adf561a0f218ad32e48e,Davis Medical Clinic SC (Wisconsin),90.0,5,davis,"[""WI""]",davis medical clinic sc,nan,no_match
ROGERS,6792ab77d118cb604575a1cc,"Rogers, Frank (Philadelphia,TN)",90.0,5,rogers,"[""MA""]",rogers frank,nan,no_match
EVANS,66c8b259bf754bd0103b97d4,Evans Memorial Hospital,90.0,5,evans,"[""MA""]",evans memorial hospital,nan,no_match
RYAN,6655ea4e648dc68f6cbe819e,Ryan Health,90.0,5,ryan,"[""MA""]",ryan health,nan,no_match
DAVIS,6452adf561a0f218ad32e48f,Davis Medical Group,90.0,5,davis,"[""GA""]",davis medical group,nan,no_match
SCOTT,6655ea4e648dc68f6cbe81d7,"Scott Grodman, DPM",90.0,5,scott,"[""WI""]",scott grodman,nan,no_match
GOODMAN,673f5f120b034056a75fa05d,Goodman Campbell Brain And Spine (IN),90.0,5,goodman,"[""MA""]",goodman campbell brain and spine,nan,no_match
SCOTT,6792ab81d118cb604575a8f2,"Scott Heilmann (Panama City Beach,FL)",90.0,5,scott,"[""MA""]",scott heilmann,nan,no_match
DAVIS,6452adf561a0f218ad32e490,Davis Vascular Institute,90.0,5,davis,"[""GA""]",davis vascular institute,nan,no_match
SCOTT,67ae5f2c4885c426e6e39e89,"Scott J Ratner Md Pc (Franklin Square,NY)",90.0,5,scott,"[""GA""]",scott j ratner md,nan,no_match
GORDON,67abb2d16f1d9a45627e5fd7,"Gordon Memorial Hospital (Gordon,NE)",90.0,5,gordon,"[""MA""]",gordon memorial hospital,nan,no_match
SCOTT,6792ab83d118cb604575aa6b,"Scott M Aronson, Dpm, Pc (Stoughton,MA)",90.0,5,scott,"[""WI""]",scott m aronson dpm,nan,no_match
"DR MINIYAR'S PEDIATRICS, P.C.",66c8b257bf754bd0103b97c3,Dr. M,90.0,5,dr miniyars pediatrics,"[""GA""]",dr m,nan,no_match
SCOTT,6452afa561a0f218ad330834,Scott Medical Group,90.0,5,scott,"[""MA""]",scott medical group,nan,no_match
GREEN,6792ab7bd118cb604575a46f,"Green Podiatry, Llc (Lumberton,NJ)",90.0,5,green,"[""MA""]",green podiatry,nan,no_match
SCOTT,6452afa561a0f218ad330834,Scott Medical Group,90.0,5,scott,"[""WI""]",scott medical group,nan,no_match
EVANS,67abb2d66f1d9a45627e6028,"Evans Memorial Hospital Inc (Claxton,GA)",90.0,5,evans,"[""MA""]",evans memorial hospital,nan,no_match
SCOTT,6655ea4e648dc68f6cbe81d8,Scott Orthopedic Center,90.0,5,scott,"[""GA""]",scott orthopedic center,nan,no_match
HAMILTON,6792ab76d118cb604575a15d,"Hamilton Foot And Ankle Care, Llc (Fishers,IN)",90.0,5,hamilton,"[""MA""]",hamilton foot and ankle care,nan,no_match
SULLIVAN,67abb1496f1d9a45627e5f30,"Sullivan County Memorial Hosp (Milan,MO)",90.0,5,sullivan,"[""WI""]",sullivan county memorial hosp,nan,no_match
FISHER,67abb2d06f1d9a45627e5fb9,"Fisher County Hospital (Rotan,TX)",90.0,5,fisher,"[""MA""]",fisher county hospital,nan,no_match
WARD,67abb14b6f1d9a45627e5f55,"Ward Memorial Hospital (Monahans,TX)",90.0,5,ward,"[""MA""]",ward memorial hospital,nan,no_match
GREEN,6452ae5461a0f218ad32ed21,"Green Valley Ob-Gyn And Infertility, Pa",90.0,5,green,"[""MA""]",green valley obgyn and infertility pa,nan,no_match
WILLIAMS,6792ab7ad118cb604575a419,"Williams Family Practice, P A (Cleveland,TX)",90.0,5,williams,"[""WI""]",williams family practice p a,nan,no_match
HAMILTON,67abb14a6f1d9a45627e5f35,"Hamilton Hospital (Olney,TX)",90.0,5,hamilton,"[""MA""]",hamilton hospital,nan,no_match
WILLIAMS,6792ab84d118cb604575aaf2,"Williams Family Practice, Pllc (Jane Lew,WV)",90.0,5,williams,"[""WI""]",williams family practice,nan,no_match
HAMILTON,671128471c34d67c41cebebe,"Hamilton Cardiology Associates (Trenton,NJ)",90.0,5,hamilton,"[""MA""]",hamilton cardiology associates,nan,no_match
HAMILTON,6452ae5c61a0f218ad32edd7,Hamilton Vein Center,90.0,5,hamilton,"[""MA""]",hamilton vein center,nan,no_match
HAMILTON,6655e9dbe5727851947840b2,Hamilton Medical Group,90.0,5,hamilton,"[""MA""]",hamilton medical group,nan,no_match
HAMILTON,67abb1476f1d9a45627e5f08,"Hamilton Memorial (Mcleansboro,IL)",90.0,5,hamilton,"[""MA""]",hamilton memorial,nan,no_match
HILL,6452ae6f61a0f218ad32ef66,Hill County Orthopaedics,90.0,5,hill,"[""MA""]",hill county orthopaedics,nan,no_match
HILL,6452ae6f61a0f218ad32ef68,Hill Family Medicine,90.0,5,hill,"[""MA""]",hill family medicine,nan,no_match
HILL,6655e9dce57278519478410f,Hill Country Allergy & Asthma,90.0,5,hill,"[""MA""]",hill country allergy asthma,nan,no_match
JOHNSON,66e8203121afba04642bdc62,Ballad Health,90.0,5,johnson,"[""GA""]",johnson county community hospital,nan,no_match
HILL,67abb1486f1d9a45627e5f14,"Hill Hospital Of Sumter County (York,AL)",90.0,5,hill,"[""MA""]",hill hospital of sumter county,nan,no_match
JOHNSON,67abb1496f1d9a45627e5f26,"Johnson County Healthcare Ctr (Buffalo,WY)",90.0,5,johnson,"[""GA""]",johnson county healthcare ctr,nan,no_match
JOHNSON,63ce588e1415503742368e05,Johnson Health Center,90.0,5,johnson,"[""GA""]",johnson health center,nan,no_match
JOHNSON,63ce588e1415503742368e05,Johnson Health Center,90.0,5,johnson,"[""GA""]",johnson health center service site,nan,no_match
JOHNSON,66e8203f21afba04642bdd44,Trinity Health,90.0,5,johnson,"[""GA""]",johnson memorial hospital,nan,no_match
JOHNSON,6655ea21e5727851947841e7,Johnson Internal Medicine Inc BOCA RATON FL,90.0,5,johnson,"[""GA""]",johnson internal medicine inc boca raton fl,nan,no_match
JOHNSON,63651fe881dd9a2cb3110d31,nan,90.0,5,johnson,"[""GA""]",johnson memorial hospital,"[""GA"",""MI""]",no_match
JOHNSON,66e8204021afba04642bdd45,Trinity Health of New England,90.0,5,johnson,"[""GA""]",johnson memorial hospital,nan,no_match
JOHNSON,63651fe881dd9a2cb3110d31,Trinity Health (Cerner),90.0,5,johnson,"[""GA""]",johnson memorial hospital,"[""GA"",""PA"",""IA"",""NE"",""CT"",""CA"",""NY"",""OH"",""FL"",""NJ"",""MA"",""MI"",""DE"",""IN"",""MD"",""IL"",""ID"",""OR""]",no_match
JOHNSON,66e8203f21afba04642bdd44,Trinity Health,90.0,5,johnson,"[""GA""]",johnson memorial hospital,"[""GA""]",no_match
JOHNSON,66e8203f21afba04642bdd44,Trinity Health (Cerner),90.0,5,johnson,"[""GA""]",johnson memorial hospital,"[""GA"",""PA"",""IA"",""NE"",""CT"",""CA"",""NY"",""OH"",""FL"",""NJ"",""MA"",""MI"",""DE"",""IN"",""MD"",""IL"",""ID"",""OR""]",no_match
JOHNSON,63651fe881dd9a2cb3110d31,Trinity Health,90.0,5,johnson,"[""GA""]",johnson memorial hospital,"[""GA"",""PA"",""IA"",""NE"",""CT"",""CA"",""NY"",""OH"",""FL"",""NJ"",""MA"",""MI"",""DE"",""IN"",""MD"",""IL"",""ID"",""OR""]",no_match
JOHNSON,6792ab77d118cb604575a202,"Johnson, Phillip (Phoenix,AZ)",90.0,5,johnson,"[""GA""]",johnson phillip,nan,no_match
JOHNSON,6792ab84d118cb604575aac7,"Johnson Riverside Family Practice (Moore Haven,FL)",90.0,5,johnson,"[""GA""]",johnson riverside family practice,nan,no_match
JONES,6655ea21e5727851947841eb,Jones & Sciortino Orthopedics,90.0,5,jones,"[""WI""]",jones sciortino orthopedics,nan,no_match
JOSEPH,6655ea21e5727851947841f5,"Joseph A Oomeen MD, PLLC",90.0,5,joseph,"[""MA""]",joseph a oomeen md,nan,no_match
JOSEPH,6655ea21e5727851947841f6,"Joseph A. Bruno, MD",90.0,5,joseph,"[""MA""]",joseph a bruno,nan,no_match
JOSEPH,6792ab81d118cb604575a8ab,"Joseph C Iraci Md Pc (Fort Lee,NJ)",90.0,5,joseph,"[""MA""]",joseph c iraci md,nan,no_match
JOSEPH,6792ab86d118cb604575abdb,"Joseph Berenholz (Southfield,MI)",90.0,5,joseph,"[""MA""]",joseph berenholz,nan,no_match
JOSEPH,6452ae9861a0f218ad32f2ed,Joseph J Savitt MD (Massachusetts),90.0,5,joseph,"[""MA""]",joseph j savitt,nan,no_match
JOSEPH,6792ab76d118cb604575a144,"Joseph D Arbanas Dpm Pc (Grosse Pointe Farms,MI)",90.0,5,joseph,"[""MA""]",joseph d arbanas dpm,nan,no_match
JOSEPH,6655ea21e5727851947841f7,"Joseph J. Katta, M.D., P.A.",90.0,5,joseph,"[""MA""]",joseph j katta md pa,nan,no_match
JOSEPH,6792ab80d118cb604575a836,"Joseph J. Prezzato M.d., Pllc (West Bloomfield,MI)",90.0,5,joseph,"[""MA""]",joseph j prezzato md,nan,no_match
JOSEPH,6655e9dbe5727851947840af,Hackensack Meridian Health Hackensack NJ,90.0,5,joseph,"[""MA""]",joseph m sanzari childrens hospital,nan,no_match
JOSEPH,6655ea21e5727851947841f8,Joseph Labricciosa DO PC BROOMALL PA,90.0,5,joseph,"[""MA""]",joseph labricciosa do pc broomall pa,nan,no_match
LEE,6792ab77d118cb604575a1ae,"Lee P.woodruff Dpm, P.a. (Jonesboro,AR)",90.0,5,lee,"[""MA""]",lee pwoodruff dpm pa,nan,no_match
JOSEPH,6655ea21e5727851947841fa,Joseph P Camero Md LAREDO TX,90.0,5,joseph,"[""MA""]",joseph p camero md laredo tx,nan,no_match
MARTIN,6655e9dde572785194784127,"Horizon Health Care, Inc.",90.0,5,martin,"[""GA""]",martin community health center,nan,no_match
JOSEPH,6655ea21e5727851947841fb,"Joseph Tartaglia, MD",90.0,5,joseph,"[""MA""]",joseph tartaglia,nan,no_match
MARTIN,67ae5f0b4885c426e6e39e1d,"Martin Slavin Physician Pc (Brooklyn,NY)",90.0,5,martin,"[""GA""]",martin slavin physician,nan,no_match
JOSEPH,6655ea21e5727851947841fc,"Joseph W. Ippolito, Jr., MD",90.0,5,joseph,"[""MA""]",joseph w ippolito jr,nan,no_match
MILLER,6452aef161a0f218ad32fa35,Miller & Turner Obgyn,90.0,5,miller,"[""WI""]",miller turner obgyn,nan,no_match
